creation_time,bytes_in,bytes_out,end_time,src_ip,src_ip_country_code,time,traffic_ratio,hour_of_day,day_of_week,byte_interaction,anomaly_score,anomaly
2024-04-26 01:00:00+00:00,-0.2780373017479206,-0.24029146724207123,2024-04-26 01:10:00+00:00,136.226.77.103,2,2024-04-26 01:00:00+00:00,-0.6974649838662499,1,4,-0.21670431170323917,1,0
2024-04-26 01:00:00+00:00,-0.2887684829169774,-0.28889339591306984,2024-04-26 01:10:00+00:00,165.225.8.79,6,2024-04-26 01:00:00+00:00,1.7171294745598709,1,4,-0.21690776902815276,1,0
2024-04-26 01:00:00+00:00,-0.2873174750240231,-0.24011856257991696,2024-04-26 01:10:00+00:00,165.225.26.101,3,2024-04-26 01:00:00+00:00,1.0283558819699428,1,4,-0.2168734890189246,1,0
2024-04-26 01:00:00+00:00,0.8758903660467519,0.870915710955021,2024-04-26 01:10:00+00:00,155.91.45.242,6,2024-04-26 01:00:00+00:00,-1.0615227899263184,1,4,0.061142100619151235,-1,1
2024-04-26 01:00:00+00:00,-0.2869567752250092,-0.2404329346929247,2024-04-26 01:10:00+00:00,165.225.209.4,2,2024-04-26 01:00:00+00:00,0.7262828071559906,1,4,-0.21686706109433054,1,0
2024-04-26 01:00:00+00:00,-0.28720400186101336,-0.27590196834302444,2024-04-26 01:10:00+00:00,147.161.131.1,1,2024-04-26 01:00:00+00:00,0.13294165471941,1,4,-0.21688821412940665,1,0
2024-04-26 01:10:00+00:00,-0.2856936016316753,-0.2241484592391231,2024-04-26 01:20:00+00:00,136.226.67.101,6,2024-04-26 01:10:00+00:00,0.3465164884047165,1,4,-0.21683153644126166,1,0
2024-04-26 01:10:00+00:00,-0.28256753670688795,-0.2711628087394326,2024-04-26 01:20:00+00:00,165.225.213.7,2,2024-04-26 01:10:00+00:00,-0.6581230063642823,1,4,-0.21682981025175047,1,0
2024-04-26 01:10:00+00:00,-0.28867287574133516,-0.3216824072997785,2024-04-26 01:20:00+00:00,94.188.248.74,4,2024-04-26 01:10:00+00:00,-0.4978348569697813,1,4,-0.21691278927302377,1,0
2024-04-26 01:10:00+00:00,-0.2878375201157741,-0.2813484652008838,2024-04-26 01:20:00+00:00,136.226.77.103,2,2024-04-26 01:10:00+00:00,0.4244023679251197,1,4,-0.21689716766836678,1,0
2024-04-26 01:10:00+00:00,-0.28882256374360327,-0.2884847121661598,2024-04-26 01:20:00+00:00,165.225.8.79,6,2024-04-26 01:10:00+00:00,1.9503075504642406,1,4,-0.21690817348440544,1,0
2024-04-26 01:10:00+00:00,-0.2871542668150985,-0.273449865861564,2024-04-26 01:20:00+00:00,165.225.26.101,3,2024-04-26 01:10:00+00:00,0.16045107149497503,1,4,-0.21688648291312632,1,0
2024-04-26 01:10:00+00:00,0.8636384030611028,0.8072082022539998,2024-04-26 01:20:00+00:00,155.91.45.242,6,2024-04-26 01:10:00+00:00,-1.0638447339328305,1,4,0.043650944041411656,1,0
2024-04-26 01:10:00+00:00,-0.2894440103852779,-0.32889724729330644,2024-04-26 01:20:00+00:00,165.225.209.4,2,2024-04-26 01:10:00+00:00,0.2714119736452571,1,4,-0.2169145904148233,1,0
2024-04-26 01:10:00+00:00,-0.28803211451872274,-0.28633126319205665,2024-04-26 01:20:00+00:00,147.161.131.1,1,2024-04-26 01:10:00+00:00,0.44933138608212514,1,4,-0.2169006534686313,1,0
2024-04-26 01:20:00+00:00,-0.2872489082616938,-0.2686949876523217,2024-04-26 01:30:00+00:00,147.161.161.82,0,2024-04-26 01:20:00+00:00,0.3198143141375704,1,4,-0.21688539690072484,1,0
2024-04-26 01:20:00+00:00,-0.28367039927843785,-0.23177198297956111,2024-04-26 01:30:00+00:00,136.226.67.101,6,2024-04-26 01:20:00+00:00,-0.22254581667693132,1,4,-0.21679708090372685,1,0
2024-04-26 01:20:00+00:00,-0.2824284717241356,-0.2703611598512628,2024-04-26 01:30:00+00:00,165.225.212.255,2,2024-04-26 01:20:00+00:00,-0.6611451080741462,1,4,-0.21682698977824405,1,0
2024-04-26 01:20:00+00:00,-0.28228554382519566,-0.27615346603343066,2024-04-26 01:30:00+00:00,136.226.64.114,6,2024-04-26 01:20:00+00:00,-0.7117534553548747,1,4,-0.21683360359245973,1,0
2024-04-26 01:20:00+00:00,0.1666954102812553,-0.19745826684476486,2024-04-26 01:30:00+00:00,165.225.240.79,5,2024-04-26 01:20:00+00:00,-1.1001682203921832,1,4,-0.20471786651312288,1,0
